Number,Algorithm,Size,Density,Time
826	BFS	170	0,2	11
827	DFS	170	0,2	11
828	BFS	170	0,2	11
829	DFS	170	0,2	11
830	BFS	170	0,2	11
831	DFS	170	0,2	11
832	BFS	170	0,2	10
833	DFS	170	0,2	12
834	BFS	170	0,2	10
835	DFS	170	0,2	11
836	BFS	170	0,2	10
837	DFS	170	0,2	11
838	BFS	170	0,2	10
839	DFS	170	0,2	11
840	BFS	170	0,4	10
841	DFS	170	0,4	11
842	BFS	170	0,4	10
843	DFS	170	0,4	11
844	BFS	170	0,4	10
845	DFS	170	0,4	11
846	BFS	170	0,4	10
847	DFS	170	0,4	11
848	BFS	170	0,4	10
849	DFS	170	0,4	11
850	BFS	170	0,4	10
851	DFS	170	0,4	11
852	BFS	170	0,4	10
853	DFS	170	0,4	11
854	BFS	170	0,4	10
855	DFS	170	0,4	11
856	BFS	170	0,4	10
857	DFS	170	0,4	11
858	BFS	170	0,4	11
859	DFS	170	0,4	11
860	BFS	170	0,4	10
861	DFS	170	0,4	11
862	BFS	170	0,4	11
863	DFS	170	0,4	11
864	BFS	170	0,4	10
865	DFS	170	0,4	10
866	BFS	170	0,4	11
867	DFS	170	0,4	10
868	BFS	170	0,4	10
869	DFS	170	0,4	10
870	BFS	170	0,4	10
871	DFS	170	0,4	10
872	BFS	170	0,4	10
873	DFS	170	0,4	10
874	BFS	170	0,4	10
875	DFS	170	0,4	10
876	BFS	170	0,4	10
877	DFS	170	0,4	10
878	BFS	170	0,4	10
879	DFS	170	0,4	10
880	BFS	170	0,6	10
881	DFS	170	0,6	11
882	BFS	170	0,6	10
883	DFS	170	0,6	10
884	BFS	170	0,6	10
885	DFS	170	0,6	10
886	BFS	170	0,6	10
887	DFS	170	0,6	10
888	BFS	170	0,6	10
889	DFS	170	0,6	10
890	BFS	170	0,6	10
891	DFS	170	0,6	10
892	BFS	170	0,6	10
893	DFS	170	0,6	11
894	BFS	170	0,6	10
895	DFS	170	0,6	11
896	BFS	170	0,6	10
897	DFS	170	0,6	10
898	BFS	170	0,6	10
899	DFS	170	0,6	10
900	BFS	170	0,6	10
901	DFS	170	0,6	10
902	BFS	170	0,6	10
903	DFS	170	0,6	10
904	BFS	170	0,6	10
905	DFS	170	0,6	10
906	BFS	170	0,6	10
907	DFS	170	0,6	10
908	BFS	170	0,6	10
909	DFS	170	0,6	11
910	BFS	170	0,6	10
911	DFS	170	0,6	10
912	BFS	170	0,6	10
913	DFS	170	0,6	10
914	BFS	170	0,6	11
915	DFS	170	0,6	10
916	BFS	170	0,6	10
917	DFS	170	0,6	10
918	BFS	170	0,6	10
919	DFS	170	0,6	10
920	BFS	170	0,8	10
921	DFS	170	0,8	10
922	BFS	170	0,8	10
923	DFS	170	0,8	10
924	BFS	170	0,8	10
925	DFS	170	0,8	10
926	BFS	170	0,8	10
927	DFS	170	0,8	10
928	BFS	170	0,8	10
929	DFS	170	0,8	11
930	BFS	170	0,8	10
931	DFS	170	0,8	10
932	BFS	170	0,8	10
933	DFS	170	0,8	10
934	BFS	170	0,8	10
935	DFS	170	0,8	10
936	BFS	170	0,8	10
937	DFS	170	0,8	10
938	BFS	170	0,8	10
939	DFS	170	0,8	10
940	BFS	170	0,8	10
941	DFS	170	0,8	10
942	BFS	170	0,8	10
943	DFS	170	0,8	11
944	BFS	170	0,8	10
945	DFS	170	0,8	10
946	BFS	170	0,8	10
947	DFS	170	0,8	10
948	BFS	170	0,8	10
949	DFS	170	0,8	10
950	BFS	170	0,8	10
951	DFS	170	0,8	10
952	BFS	170	0,8	10
953	DFS	170	0,8	10
954	BFS	170	0,8	10
955	DFS	170	0,8	10
956	BFS	170	0,8	10
957	DFS	170	0,8	11
958	BFS	170	0,8	10
959	DFS	170	0,8	10
960	BFS	170	1	10
961	DFS	170	1	11
962	BFS	170	1	11
963	DFS	170	1	11
964	BFS	170	1	10
965	DFS	170	1	11
966	BFS	170	1	11
967	DFS	170	1	11
968	BFS	170	1	10
969	DFS	170	1	11
970	BFS	170	1	10
971	DFS	170	1	11
972	BFS	170	1	10
973	DFS	170	1	11
974	BFS	170	1	11
975	DFS	170	1	11
976	BFS	170	1	10
977	DFS	170	1	11
978	BFS	170	1	11
979	DFS	170	1	11
980	BFS	170	1	11
981	DFS	170	1	11
982	BFS	170	1	10
983	DFS	170	1	11
984	BFS	170	1	11
985	DFS	170	1	11
986	BFS	170	1	10
987	DFS	170	1	11
988	BFS	170	1	10
989	DFS	170	1	11
990	BFS	170	1	11
991	DFS	170	1	11
992	BFS	170	1	11
993	DFS	170	1	11
994	BFS	170	1	11
995	DFS	170	1	11
996	BFS	170	1	11
997	DFS	170	1	11
998	BFS	170	1	11
999	DFS	170	1	11
1000	BFS	200	0,2	17
1001	DFS	200	0,2	18
1002	BFS	200	0,2	17
1003	DFS	200	0,2	18
1004	BFS	200	0,2	18
1005	DFS	200	0,2	18
1006	BFS	200	0,2	17
1007	DFS	200	0,2	18
1008	BFS	200	0,2	17
1009	DFS	200	0,2	18
1010	BFS	200	0,2	17
1011	DFS	200	0,2	17
1012	BFS	200	0,2	17
1013	DFS	200	0,2	18
1014	BFS	200	0,2	17
1015	DFS	200	0,2	17
1016	BFS	200	0,2	17
1017	DFS	200	0,2	17
1018	BFS	200	0,2	17
1019	DFS	200	0,2	18
